Empleado_ID,Acción,Departamento,Prioridad,Acción_predecesora
1691,Firma contrato,Operaciones,Media,Firma contrato
1692,Asignación de tareas,RRHH,Baja,Asignación de tareas
1693,Asignación de tareas,RRHH,Baja,Inducción
1694,Activación cuenta,RRHH,Baja,Capacitación
1695,Inducción,TI,Alta,Activación cuenta
1696,Asignación de tareas,Operaciones,Baja,Inducción
1697,Capacitación,Operaciones,Baja,Firma contrato
1698,Activación cuenta,TI,Media,Capacitación
1699,Activación cuenta,TI,Baja,Inducción
1700,Firma contrato,RRHH,Baja,Inducción
1701,Firma contrato,TI,Baja,Asignación de tareas
1702,Activación cuenta,TI,Baja,Asignación de tareas
1703,Firma contrato,RRHH,Media,Activación cuenta
1704,Capacitación,RRHH,Media,Inducción
1705,Firma contrato,Operaciones,Baja,Firma contrato
1706,Inducción,Operaciones,Baja,Firma contrato
1707,Asignación de tareas,RRHH,Baja,Inducción
1708,Asignación de tareas,TI,Media,Firma contrato
1709,Firma contrato,Operaciones,Baja,Capacitación
1710,Capacitación,TI,Media,Activación cuenta
1711,Activación cuenta,TI,Alta,Capacitación
1712,Capacitación,TI,Baja,Inducción
1713,Inducción,RRHH,Media,Inducción
1714,Capacitación,RRHH,Alta,Activación cuenta
1715,Firma contrato,TI,Baja,Capacitación
1716,Inducción,Operaciones,Media,Capacitación
1717,Asignación de tareas,TI,Media,Firma contrato
1718,Firma contrato,Operaciones,Alta,Inducción
1719,Activación cuenta,Comercial,Baja,Capacitación
1720,Activación cuenta,Comercial,Media,Capacitación
1721,Capacitación,TI,Alta,Activación cuenta
1722,Capacitación,Operaciones,Alta,Asignación de tareas
1723,Asignación de tareas,Operaciones,Baja,Firma contrato
1724,Activación cuenta,TI,Baja,Firma contrato
1725,Inducción,Operaciones,Alta,Asignación de tareas
1726,Activación cuenta,Operaciones,Media,Asignación de tareas
1727,Firma contrato,TI,Baja,Activación cuenta
1728,Asignación de tareas,Operaciones,Media,Activación cuenta
1729,Activación cuenta,TI,Alta,Capacitación
1730,Firma contrato,Operaciones,Alta,Activación cuenta
1731,Inducción,TI,Media,Firma contrato
1732,Activación cuenta,Comercial,Alta,Activación cuenta
1733,Inducción,TI,Baja,Asignación de tareas
1734,Activación cuenta,RRHH,Alta,Inducción
1735,Capacitación,RRHH,Baja,Firma contrato
1736,Asignación de tareas,Operaciones,Alta,Capacitación
1737,Firma contrato,Comercial,Baja,Capacitación
1738,Firma contrato,Operaciones,Alta,Inducción
1739,Activación cuenta,RRHH,Media,Firma contrato
1740,Asignación de tareas,RRHH,Alta,Activación cuenta
1741,Capacitación,RRHH,Baja,Capacitación
1742,Capacitación,Comercial,Alta,Inducción
1743,Asignación de tareas,TI,Baja,Firma contrato
1744,Asignación de tareas,RRHH,Media,Firma contrato
1745,Firma contrato,Comercial,Baja,Inducción
1746,Asignación de tareas,TI,Media,Inducción
1747,Capacitación,Operaciones,Media,Asignación de tareas
1748,Asignación de tareas,Comercial,Alta,Inducción
1749,Inducción,RRHH,Alta,Capacitación
1750,Asignación de tareas,RRHH,Alta,Capacitación
1751,Inducción,Comercial,Media,Inducción
1752,Inducción,Comercial,Alta,Capacitación
1753,Capacitación,RRHH,Alta,Firma contrato
1754,Asignación de tareas,Comercial,Baja,Asignación de tareas
1755,Asignación de tareas,Operaciones,Media,Asignación de tareas
1756,Firma contrato,TI,Baja,Capacitación
1757,Activación cuenta,TI,Baja,Asignación de tareas
1758,Asignación de tareas,RRHH,Alta,Capacitación
1759,Firma contrato,Operaciones,Media,Asignación de tareas
1760,Inducción,Operaciones,Alta,Activación cuenta
1761,Activación cuenta,Comercial,Media,Asignación de tareas
1762,Asignación de tareas,Operaciones,Alta,Firma contrato
1763,Asignación de tareas,Comercial,Media,Asignación de tareas
1764,Asignación de tareas,Operaciones,Baja,Asignación de tareas
1765,Capacitación,RRHH,Media,Inducción
1766,Firma contrato,Comercial,Baja,Inducción
1767,Asignación de tareas,RRHH,Baja,Activación cuenta
1768,Capacitación,TI,Alta,Inducción
1769,Asignación de tareas,TI,Alta,Capacitación
1770,Firma contrato,RRHH,Alta,Inducción
1771,Activación cuenta,RRHH,Media,Asignación de tareas
1772,Activación cuenta,Comercial,Baja,Asignación de tareas
1773,Asignación de tareas,Operaciones,Baja,Inducción
1774,Inducción,Operaciones,Media,Inducción
1775,Firma contrato,Comercial,Alta,Capacitación
1776,Inducción,Operaciones,Baja,Inducción
1777,Inducción,RRHH,Media,Firma contrato
1778,Activación cuenta,TI,Alta,Activación cuenta
1779,Asignación de tareas,RRHH,Alta,Activación cuenta
1780,Inducción,Operaciones,Media,Asignación de tareas
1781,Asignación de tareas,Comercial,Media,Asignación de tareas
1782,Capacitación,Comercial,Alta,Capacitación
1783,Asignación de tareas,Operaciones,Baja,Asignación de tareas
1784,Asignación de tareas,Operaciones,Alta,Activación cuenta
1785,Capacitación,RRHH,Alta,Capacitación
1786,Firma contrato,Operaciones,Alta,Capacitación
1787,Capacitación,Operaciones,Media,Asignación de tareas
1788,Capacitación,RRHH,Alta,Activación cuenta
1789,Firma contrato,Comercial,Alta,Activación cuenta
1790,Inducción,Comercial,Alta,Capacitación
1791,Firma contrato,RRHH,Media,Firma contrato
1792,Firma contrato,Comercial,Baja,Capacitación
1793,Activación cuenta,Comercial,Media,Inducción
1794,Firma contrato,Operaciones,Alta,Asignación de tareas
1795,Capacitación,RRHH,Alta,Inducción
1796,Activación cuenta,Comercial,Alta,Asignación de tareas
1797,Inducción,Comercial,Media,Capacitación
1798,Inducción,Operaciones,Alta,Asignación de tareas
1799,Inducción,RRHH,Alta,Capacitación
1800,Inducción,RRHH,Alta,Firma contrato
1801,Firma contrato,Operaciones,Baja,Capacitación
1802,Firma contrato,Operaciones,Baja,Activación cuenta
1803,Activación cuenta,Comercial,Baja,Inducción
1804,Inducción,RRHH,Baja,Capacitación
1805,Inducción,Operaciones,Baja,Activación cuenta
1806,Asignación de tareas,Comercial,Baja,Asignación de tareas
1807,Capacitación,RRHH,Media,Firma contrato
1808,Firma contrato,TI,Baja,Capacitación
1809,Firma contrato,RRHH,Media,Inducción
1810,Inducción,RRHH,Baja,Firma contrato
1811,Asignación de tareas,TI,Media,Activación cuenta
1812,Capacitación,RRHH,Media,Inducción
1813,Activación cuenta,Operaciones,Alta,Activación cuenta
1814,Firma contrato,Operaciones,Media,Firma contrato
1815,Asignación de tareas,RRHH,Media,Activación cuenta
1816,Firma contrato,RRHH,Alta,Activación cuenta
1817,Asignación de tareas,TI,Media,Capacitación
1818,Inducción,TI,Alta,Firma contrato
1819,Capacitación,TI,Alta,Firma contrato
1820,Inducción,Comercial,Alta,Asignación de tareas
1821,Activación cuenta,TI,Baja,Firma contrato
1822,Asignación de tareas,RRHH,Media,Firma contrato
1823,Inducción,Comercial,Baja,Asignación de tareas
1824,Inducción,Comercial,Media,Inducción
1825,Activación cuenta,TI,Media,Capacitación
1826,Inducción,RRHH,Baja,Activación cuenta
1827,Asignación de tareas,RRHH,Alta,Firma contrato
1828,Asignación de tareas,TI,Baja,Firma contrato
1829,Inducción,Comercial,Alta,Asignación de tareas
1830,Inducción,Comercial,Media,Asignación de tareas
1831,Capacitación,Operaciones,Baja,Capacitación
1832,Inducción,TI,Alta,Asignación de tareas
1833,Activación cuenta,Operaciones,Alta,Inducción
1834,Activación cuenta,TI,Baja,Inducción
1835,Firma contrato,Comercial,Media,Asignación de tareas
1836,Capacitación,Operaciones,Media,Firma contrato
1837,Capacitación,TI,Media,Capacitación
1838,Asignación de tareas,RRHH,Alta,Inducción
1839,Asignación de tareas,Comercial,Media,Capacitación
1840,Firma contrato,RRHH,Alta,Asignación de tareas
1841,Inducción,RRHH,Alta,Capacitación
1842,Firma contrato,Comercial,Alta,Inducción
1843,Capacitación,RRHH,Alta,Inducción
1844,Activación cuenta,RRHH,Media,Firma contrato
1845,Asignación de tareas,Comercial,Baja,Inducción
1846,Asignación de tareas,Comercial,Media,Activación cuenta
1847,Firma contrato,TI,Baja,Firma contrato
1848,Inducción,Comercial,Baja,Firma contrato
1849,Activación cuenta,RRHH,Alta,Activación cuenta
1850,Capacitación,Operaciones,Baja,Asignación de tareas
1851,Activación cuenta,RRHH,Media,Capacitación
1852,Inducción,RRHH,Media,Inducción
1853,Capacitación,Comercial,Media,Inducción
1854,Capacitación,RRHH,Baja,Inducción
1855,Asignación de tareas,Comercial,Alta,Capacitación
1856,Inducción,TI,Alta,Capacitación
1857,Firma contrato,RRHH,Baja,Capacitación
1858,Inducción,RRHH,Alta,Asignación de tareas
1859,Firma contrato,Operaciones,Alta,Asignación de tareas
1860,Firma contrato,Comercial,Baja,Capacitación
1861,Firma contrato,RRHH,Alta,Firma contrato
1862,Activación cuenta,Comercial,Media,Inducción
1863,Firma contrato,TI,Media,Firma contrato
1864,Capacitación,RRHH,Media,Capacitación
1865,Capacitación,Comercial,Alta,Firma contrato
1866,Capacitación,RRHH,Alta,Asignación de tareas
1867,Activación cuenta,TI,Baja,Firma contrato
1868,Firma contrato,Comercial,Alta,Activación cuenta
1869,Inducción,RRHH,Alta,Asignación de tareas
1870,Activación cuenta,TI,Alta,Inducción
1871,Capacitación,RRHH,Alta,Asignación de tareas
1872,Inducción,RRHH,Alta,Asignación de tareas
1873,Capacitación,Operaciones,Baja,Inducción
1874,Asignación de tareas,TI,Media,Asignación de tareas
1875,Capacitación,RRHH,Media,Activación cuenta
1876,Capacitación,RRHH,Media,Capacitación
1877,Firma contrato,Operaciones,Baja,Capacitación
1878,Inducción,RRHH,Media,Asignación de tareas
1879,Capacitación,RRHH,Alta,Inducción
1880,Capacitación,TI,Media,Asignación de tareas
1881,Capacitación,Operaciones,Baja,Asignación de tareas
1882,Inducción,RRHH,Baja,Activación cuenta
1883,Capacitación,RRHH,Alta,Inducción
1884,Capacitación,TI,Baja,Firma contrato
1885,Activación cuenta,RRHH,Baja,Firma contrato
1886,Activación cuenta,RRHH,Alta,Inducción
1887,Capacitación,Operaciones,Media,Activación cuenta
1888,Asignación de tareas,RRHH,Media,Capacitación
1889,Firma contrato,RRHH,Alta,Inducción
1890,Inducción,Comercial,Alta,Activación cuenta
1891,Activación cuenta,RRHH,Media,Firma contrato
1892,Capacitación,TI,Media,Firma contrato
1893,Asignación de tareas,RRHH,Media,Firma contrato
1894,Capacitación,TI,Alta,Asignación de tareas
1895,Capacitación,Comercial,Baja,Activación cuenta
1896,Activación cuenta,RRHH,Media,Asignación de tareas
1897,Asignación de tareas,RRHH,Alta,Capacitación
1898,Inducción,TI,Media,Asignación de tareas
1899,Activación cuenta,TI,Media,Inducción
1900,Asignación de tareas,Comercial,Baja,Activación cuenta
1901,Asignación de tareas,RRHH,Media,Activación cuenta
1902,Activación cuenta,Comercial,Alta,Inducción
1903,Asignación de tareas,Comercial,Media,Capacitación
1904,Firma contrato,RRHH,Alta,Inducción
1905,Capacitación,TI,Baja,Firma contrato
1906,Firma contrato,TI,Alta,Capacitación
1907,Inducción,RRHH,Alta,Capacitación
1908,Inducción,TI,Baja,Asignación de tareas
1909,Activación cuenta,Comercial,Media,Inducción
1910,Capacitación,Operaciones,Alta,Firma contrato
1911,Capacitación,TI,Media,Activación cuenta
1912,Capacitación,RRHH,Alta,Inducción
1913,Asignación de tareas,RRHH,Alta,Inducción
1914,Asignación de tareas,RRHH,Baja,Activación cuenta
1915,Firma contrato,Comercial,Media,Capacitación
1916,Inducción,Comercial,Baja,Inducción
1917,Inducción,Operaciones,Media,Capacitación
1918,Firma contrato,RRHH,Baja,Asignación de tareas
1919,Capacitación,Operaciones,Baja,Activación cuenta
1920,Activación cuenta,RRHH,Alta,Firma contrato
1921,Inducción,TI,Alta,Asignación de tareas
1922,Asignación de tareas,Operaciones,Baja,Firma contrato
1923,Firma contrato,RRHH,Baja,Activación cuenta
1924,Activación cuenta,Comercial,Alta,Inducción
1925,Asignación de tareas,TI,Media,Asignación de tareas
1926,Inducción,TI,Alta,Inducción
1927,Asignación de tareas,Comercial,Baja,Asignación de tareas
1928,Capacitación,RRHH,Baja,Firma contrato
1929,Activación cuenta,RRHH,Media,Inducción
1930,Asignación de tareas,RRHH,Baja,Inducción
1931,Capacitación,Operaciones,Alta,Activación cuenta
1932,Capacitación,RRHH,Alta,Activación cuenta
1933,Capacitación,TI,Alta,Capacitación
1934,Capacitación,Comercial,Alta,Asignación de tareas
1935,Inducción,RRHH,Alta,Asignación de tareas
1936,Asignación de tareas,Comercial,Media,Asignación de tareas
1937,Capacitación,RRHH,Media,Activación cuenta
1938,Activación cuenta,TI,Alta,Activación cuenta
1939,Capacitación,RRHH,Alta,Asignación de tareas
1940,Activación cuenta,Comercial,Alta,Inducción
1941,Capacitación,TI,Baja,Activación cuenta
1942,Capacitación,Comercial,Baja,Firma contrato
1943,Asignación de tareas,Operaciones,Media,Activación cuenta
1944,Asignación de tareas,Comercial,Media,Activación cuenta
1945,Inducción,Comercial,Media,Capacitación
1946,Firma contrato,Operaciones,Baja,Capacitación
1947,Capacitación,RRHH,Baja,Firma contrato
1948,Inducción,TI,Alta,Capacitación
1949,Asignación de tareas,Comercial,Baja,Inducción
1950,Asignación de tareas,Operaciones,Baja,Asignación de tareas
1951,Firma contrato,Comercial,Baja,Activación cuenta
1952,Asignación de tareas,RRHH,Media,Firma contrato
1953,Inducción,TI,Media,Asignación de tareas
1954,Inducción,Operaciones,Baja,Inducción
1955,Capacitación,TI,Baja,Capacitación
1956,Capacitación,TI,Baja,Firma contrato
1957,Asignación de tareas,RRHH,Baja,Inducción
1958,Inducción,Comercial,Media,Activación cuenta
1959,Inducción,TI,Media,Activación cuenta
1960,Firma contrato,Operaciones,Alta,Activación cuenta
1961,Activación cuenta,TI,Alta,Capacitación
1962,Activación cuenta,Comercial,Baja,Asignación de tareas
1963,Firma contrato,RRHH,Alta,Capacitación
1964,Firma contrato,RRHH,Alta,Inducción
1965,Capacitación,RRHH,Alta,Asignación de tareas
1966,Firma contrato,Operaciones,Baja,Asignación de tareas
1967,Inducción,Operaciones,Media,Activación cuenta
1968,Asignación de tareas,RRHH,Baja,Inducción
1969,Activación cuenta,TI,Alta,Asignación de tareas
1970,Firma contrato,Operaciones,Baja,Asignación de tareas
1971,Inducción,Comercial,Media,Firma contrato
1972,Firma contrato,Comercial,Media,Activación cuenta
1973,Inducción,Comercial,Media,Firma contrato
1974,Activación cuenta,Operaciones,Baja,Firma contrato
1975,Asignación de tareas,Operaciones,Alta,Inducción
1976,Inducción,RRHH,Alta,Asignación de tareas
1977,Asignación de tareas,Operaciones,Baja,Firma contrato
1978,Asignación de tareas,TI,Alta,Firma contrato
1979,Asignación de tareas,Comercial,Media,Asignación de tareas
1980,Capacitación,Comercial,Baja,Inducción
1981,Firma contrato,TI,Media,Firma contrato
1982,Inducción,Operaciones,Media,Asignación de tareas
1983,Asignación de tareas,TI,Baja,Firma contrato
1984,Firma contrato,Comercial,Baja,Inducción
1985,Asignación de tareas,TI,Media,Activación cuenta
1986,Activación cuenta,TI,Media,Asignación de tareas
1987,Inducción,TI,Alta,Activación cuenta
1988,Firma contrato,RRHH,Baja,Firma contrato
1989,Asignación de tareas,Comercial,Alta,Asignación de tareas
1990,Activación cuenta,TI,Media,Firma contrato
1991,Activación cuenta,RRHH,Media,Inducción
1992,Activación cuenta,Comercial,Media,Asignación de tareas
1993,Asignación de tareas,RRHH,Alta,Firma contrato
1994,Inducción,RRHH,Alta,Inducción
1995,Asignación de tareas,TI,Media,Activación cuenta
1996,Inducción,RRHH,Baja,Capacitación
1997,Capacitación,Comercial,Media,Activación cuenta
1998,Inducción,TI,Baja,Asignación de tareas
1999,Asignación de tareas,TI,Alta,Inducción
2000,Inducción,RRHH,Baja,Inducción
2001,Asignación de tareas,Comercial,Alta,Firma contrato
2002,Activación cuenta,RRHH,Media,Asignación de tareas
2003,Asignación de tareas,Comercial,Alta,Firma contrato
2004,Capacitación,RRHH,Media,Capacitación
2005,Asignación de tareas,RRHH,Baja,Capacitación
2006,Capacitación,Comercial,Media,Firma contrato
2007,Firma contrato,TI,Alta,Activación cuenta
2008,Asignación de tareas,Operaciones,Media,Capacitación
2009,Activación cuenta,Comercial,Media,Inducción
2010,Activación cuenta,Comercial,Alta,Firma contrato
2011,Inducción,TI,Media,Asignación de tareas
2012,Inducción,Comercial,Alta,Capacitación
2013,Activación cuenta,Operaciones,Media,Capacitación
2014,Capacitación,TI,Media,Asignación de tareas
2015,Activación cuenta,TI,Alta,Inducción
2016,Activación cuenta,Operaciones,Alta,Inducción
2017,Capacitación,RRHH,Alta,Asignación de tareas
2018,Inducción,Operaciones,Baja,Inducción
2019,Capacitación,Operaciones,Media,Inducción
2020,Activación cuenta,Comercial,Baja,Activación cuenta
2021,Firma contrato,Operaciones,Alta,Firma contrato
2022,Firma contrato,Comercial,Media,Firma contrato
2023,Capacitación,TI,Media,Inducción
2024,Firma contrato,Comercial,Alta,Capacitación
2025,Inducción,Comercial,Alta,Activación cuenta
2026,Firma contrato,TI,Baja,Activación cuenta
2027,Activación cuenta,Operaciones,Media,Activación cuenta
2028,Inducción,Comercial,Alta,Firma contrato
2029,Activación cuenta,TI,Media,Activación cuenta
2030,Firma contrato,TI,Media,Activación cuenta
2031,Capacitación,Operaciones,Alta,Asignación de tareas
2032,Asignación de tareas,Comercial,Media,Firma contrato
2033,Asignación de tareas,RRHH,Alta,Inducción
2034,Inducción,Operaciones,Media,Inducción
2035,Activación cuenta,Comercial,Alta,Activación cuenta
2036,Firma contrato,Comercial,Media,Firma contrato
2037,Firma contrato,Operaciones,Media,Capacitación
2038,Capacitación,RRHH,Baja,Firma contrato
2039,Firma contrato,RRHH,Media,Inducción
2040,Firma contrato,TI,Alta,Inducción
2041,Inducción,TI,Baja,Inducción
2042,Firma contrato,Operaciones,Baja,Firma contrato
2043,Asignación de tareas,RRHH,Baja,Inducción
2044,Inducción,TI,Alta,Asignación de tareas
2045,Activación cuenta,Operaciones,Alta,Activación cuenta
2046,Asignación de tareas,TI,Baja,Asignación de tareas
2047,Activación cuenta,Comercial,Alta,Inducción
2048,Capacitación,Operaciones,Media,Capacitación
2049,Asignación de tareas,RRHH,Baja,Capacitación
2050,Capacitación,TI,Alta,Firma contrato
2051,Firma contrato,Comercial,Baja,Activación cuenta
2052,Firma contrato,Operaciones,Alta,Firma contrato
2053,Inducción,RRHH,Media,Activación cuenta
2054,Inducción,Comercial,Alta,Asignación de tareas
2055,Capacitación,Comercial,Baja,Capacitación
2056,Inducción,Operaciones,Alta,Firma contrato
2057,Asignación de tareas,TI,Media,Capacitación
2058,Capacitación,TI,Alta,Firma contrato
2059,Activación cuenta,Comercial,Alta,Activación cuenta
2060,Asignación de tareas,Operaciones,Alta,Firma contrato
2061,Asignación de tareas,Operaciones,Media,Asignación de tareas
2062,Capacitación,TI,Baja,Firma contrato
2063,Capacitación,Comercial,Media,Firma contrato
2064,Capacitación,Comercial,Alta,Asignación de tareas
2065,Asignación de tareas,TI,Alta,Firma contrato
2066,Capacitación,RRHH,Alta,Inducción
2067,Activación cuenta,TI,Media,Activación cuenta
2068,Capacitación,TI,Alta,Inducción
2069,Asignación de tareas,RRHH,Baja,Asignación de tareas
2070,Asignación de tareas,Comercial,Baja,Capacitación
2071,Firma contrato,Comercial,Baja,Asignación de tareas
2072,Capacitación,Comercial,Baja,Inducción
2073,Activación cuenta,RRHH,Media,Asignación de tareas
2074,Capacitación,Comercial,Baja,Capacitación
2075,Activación cuenta,Operaciones,Alta,Firma contrato
2076,Capacitación,Operaciones,Media,Inducción
2077,Activación cuenta,TI,Alta,Firma contrato
2078,Capacitación,TI,Alta,Capacitación
2079,Capacitación,Comercial,Baja,Firma contrato
2080,Asignación de tareas,Comercial,Baja,Asignación de tareas
2081,Capacitación,TI,Baja,Asignación de tareas
2082,Inducción,TI,Alta,Inducción
2083,Firma contrato,Comercial,Media,Capacitación
2084,Firma contrato,Comercial,Baja,Inducción
2085,Activación cuenta,Comercial,Media,Capacitación
2086,Activación cuenta,TI,Baja,Activación cuenta
2087,Asignación de tareas,TI,Alta,Inducción
2088,Firma contrato,RRHH,Baja,Inducción
2089,Inducción,Operaciones,Baja,Activación cuenta
2090,Inducción,Comercial,Baja,Capacitación
2091,Asignación de tareas,RRHH,Media,Inducción
2092,Asignación de tareas,Comercial,Alta,Activación cuenta
2093,Inducción,TI,Media,Capacitación
2094,Activación cuenta,Comercial,Alta,Firma contrato
2095,Inducción,Operaciones,Alta,Asignación de tareas
2096,Inducción,Comercial,Baja,Activación cuenta
2097,Capacitación,TI,Baja,Activación cuenta
2098,Activación cuenta,RRHH,Baja,Asignación de tareas
2099,Firma contrato,TI,Baja,Asignación de tareas
2100,Asignación de tareas,TI,Media,Activación cuenta
2101,Asignación de tareas,RRHH,Baja,Activación cuenta
2102,Activación cuenta,TI,Media,Capacitación
2103,Activación cuenta,RRHH,Media,Asignación de tareas
2104,Capacitación,Operaciones,Media,Inducción
2105,Asignación de tareas,TI,Baja,Activación cuenta
2106,Firma contrato,Comercial,Baja,Firma contrato
2107,Firma contrato,TI,Alta,Capacitación
2108,Activación cuenta,RRHH,Media,Asignación de tareas
2109,Activación cuenta,Operaciones,Media,Activación cuenta
2110,Capacitación,Operaciones,Alta,Asignación de tareas
2111,Firma contrato,Operaciones,Media,Inducción
2112,Activación cuenta,Comercial,Alta,Capacitación
2113,Activación cuenta,RRHH,Alta,Asignación de tareas
2114,Firma contrato,Comercial,Baja,Inducción
2115,Asignación de tareas,RRHH,Alta,Capacitación
2116,Asignación de tareas,Comercial,Alta,Activación cuenta
2117,Inducción,Operaciones,Baja,Activación cuenta
2118,Capacitación,RRHH,Media,Capacitación
2119,Capacitación,TI,Baja,Capacitación
2120,Asignación de tareas,Operaciones,Baja,Activación cuenta
2121,Asignación de tareas,Comercial,Alta,Asignación de tareas
2122,Activación cuenta,TI,Alta,Asignación de tareas
2123,Firma contrato,TI,Alta,Inducción
2124,Inducción,TI,Alta,Asignación de tareas
2125,Firma contrato,Comercial,Media,Firma contrato
2126,Activación cuenta,Operaciones,Media,Firma contrato
2127,Asignación de tareas,Comercial,Baja,Inducción
2128,Inducción,TI,Baja,Firma contrato
2129,Capacitación,Operaciones,Alta,Inducción
2130,Capacitación,TI,Baja,Firma contrato
2131,Capacitación,RRHH,Baja,Activación cuenta
2132,Inducción,Comercial,Media,Asignación de tareas
2133,Inducción,TI,Baja,Firma contrato
2134,Activación cuenta,TI,Baja,Asignación de tareas
2135,Asignación de tareas,Operaciones,Baja,Capacitación
2136,Activación cuenta,RRHH,Alta,Capacitación
2137,Asignación de tareas,TI,Alta,Capacitación
2138,Activación cuenta,RRHH,Baja,Activación cuenta
2139,Asignación de tareas,Comercial,Alta,Asignación de tareas
2140,Asignación de tareas,Comercial,Alta,Capacitación
2141,Asignación de tareas,Operaciones,Alta,Asignación de tareas
2142,Inducción,Operaciones,Media,Activación cuenta
2143,Inducción,Operaciones,Baja,Asignación de tareas
2144,Firma contrato,Comercial,Alta,Asignación de tareas
2145,Activación cuenta,Comercial,Media,Inducción
2146,Inducción,TI,Baja,Capacitación
2147,Asignación de tareas,Operaciones,Alta,Activación cuenta
2148,Asignación de tareas,RRHH,Media,Capacitación
2149,Asignación de tareas,Operaciones,Baja,Firma contrato
2150,Asignación de tareas,Comercial,Media,Capacitación
2151,Firma contrato,TI,Alta,Asignación de tareas
2152,Activación cuenta,RRHH,Alta,Activación cuenta
2153,Firma contrato,TI,Media,Capacitación
2154,Activación cuenta,Comercial,Alta,Inducción
2155,Asignación de tareas,TI,Baja,Capacitación
2156,Inducción,RRHH,Media,Firma contrato
2157,Inducción,TI,Baja,Capacitación
2158,Activación cuenta,Operaciones,Alta,Firma contrato
2159,Firma contrato,Operaciones,Alta,Asignación de tareas
2160,Asignación de tareas,RRHH,Baja,Firma contrato
2161,Firma contrato,Operaciones,Alta,Firma contrato
2162,Asignación de tareas,Operaciones,Alta,Activación cuenta
2163,Capacitación,Operaciones,Alta,Asignación de tareas
2164,Firma contrato,Operaciones,Alta,Firma contrato
2165,Firma contrato,TI,Baja,Asignación de tareas
2166,Capacitación,Operaciones,Media,Asignación de tareas
2167,Asignación de tareas,TI,Baja,Inducción
2168,Capacitación,Comercial,Alta,Firma contrato
2169,Firma contrato,Comercial,Media,Asignación de tareas
2170,Inducción,Operaciones,Media,Activación cuenta
2171,Capacitación,TI,Alta,Activación cuenta
2172,Capacitación,RRHH,Alta,Capacitación
2173,Inducción,RRHH,Baja,Asignación de tareas
2174,Activación cuenta,RRHH,Baja,Inducción
2175,Inducción,RRHH,Alta,Activación cuenta
2176,Firma contrato,RRHH,Baja,Firma contrato
2177,Asignación de tareas,RRHH,Media,Firma contrato
2178,Inducción,TI,Alta,Inducción
2179,Inducción,Operaciones,Media,Firma contrato
2180,Firma contrato,TI,Alta,Capacitación
2181,Inducción,TI,Baja,Capacitación
2182,Firma contrato,TI,Alta,Asignación de tareas
2183,Activación cuenta,RRHH,Alta,Capacitación
2184,Capacitación,TI,Media,Asignación de tareas
2185,Capacitación,TI,Baja,Inducción
2186,Firma contrato,RRHH,Baja,Activación cuenta
2187,Firma contrato,RRHH,Media,Activación cuenta
2188,Asignación de tareas,TI,Media,Firma contrato
2189,Firma contrato,Operaciones,Baja,Firma contrato
2190,Capacitación,RRHH,Baja,Firma contrato
2191,Activación cuenta,TI,Alta,Asignación de tareas
2192,Firma contrato,RRHH,Baja,Firma contrato
2193,Asignación de tareas,RRHH,Alta,Activación cuenta
2194,Capacitación,RRHH,Baja,Capacitación
2195,Capacitación,Operaciones,Media,Inducción
2196,Asignación de tareas,TI,Media,Asignación de tareas
2197,Capacitación,Operaciones,Alta,Firma contrato
2198,Asignación de tareas,Operaciones,Baja,Inducción
2199,Asignación de tareas,TI,Media,Asignación de tareas
2200,Inducción,Operaciones,Baja,Firma contrato
2201,Activación cuenta,Comercial,Alta,Asignación de tareas
2202,Inducción,Operaciones,Alta,Activación cuenta
2203,Asignación de tareas,Operaciones,Alta,Firma contrato
2204,Capacitación,RRHH,Baja,Asignación de tareas
2205,Asignación de tareas,Operaciones,Baja,Firma contrato
2206,Activación cuenta,TI,Media,Inducción
2207,Asignación de tareas,RRHH,Media,Asignación de tareas
2208,Activación cuenta,RRHH,Baja,Inducción
2209,Asignación de tareas,TI,Alta,Capacitación
2210,Capacitación,RRHH,Alta,Inducción
2211,Capacitación,RRHH,Alta,Firma contrato
2212,Inducción,Comercial,Baja,Capacitación
2213,Asignación de tareas,Operaciones,Media,Capacitación
2214,Firma contrato,TI,Media,Firma contrato
2215,Firma contrato,Comercial,Media,Inducción
2216,Inducción,RRHH,Baja,Activación cuenta
2217,Capacitación,TI,Media,Firma contrato
2218,Activación cuenta,RRHH,Media,Capacitación
2219,Asignación de tareas,Operaciones,Media,Inducción
2220,Firma contrato,Operaciones,Alta,Asignación de tareas
2221,Capacitación,TI,Alta,Activación cuenta
2222,Activación cuenta,Comercial,Baja,Activación cuenta
2223,Asignación de tareas,Comercial,Media,Activación cuenta
2224,Inducción,TI,Alta,Activación cuenta
2225,Firma contrato,Operaciones,Media,Firma contrato
2226,Capacitación,Comercial,Alta,Capacitación
2227,Capacitación,RRHH,Baja,Capacitación
2228,Capacitación,Operaciones,Baja,Inducción
2229,Activación cuenta,TI,Alta,Firma contrato
2230,Capacitación,TI,Baja,Asignación de tareas
2231,Firma contrato,Operaciones,Baja,Asignación de tareas
2232,Firma contrato,RRHH,Alta,Inducción
2233,Inducción,Operaciones,Media,Activación cuenta
2234,Asignación de tareas,TI,Media,Firma contrato
2235,Capacitación,Operaciones,Baja,Asignación de tareas
2236,Asignación de tareas,Operaciones,Baja,Activación cuenta
2237,Inducción,Comercial,Baja,Asignación de tareas
2238,Asignación de tareas,Comercial,Baja,Capacitación
